,real_river,Q,TOTN,DIN,year
142,19,235.47745992507936,134.83145917384562,82.02045467286757,2015
143,19,190.85096015510558,135.36924818762387,89.76882219509902,2016
144,19,212.96139119796752,178.8767624416717,145.80665827370487,2017
145,19,186.07123207054138,167.2484302210594,111.61519594234419,2018
146,19,275.0723165863037,212.91966414215688,152.8364294159985,2019
147,19,308.88908705978395,252.67367028305188,185.21887744267806,2020
148,19,203.60226565818786,120.63468750189784,73.17410323398433,2021
149,19,169.2453970802307,71.73630068113088,29.951462836949542,2022
150,20,288.19642285079954,1131.0091479025855,723.4721516806478,2013
151,20,436.9915114151001,1165.9793355354464,822.9206610988789,2014
152,20,366.5510184402466,718.1291780106466,445.99829762864545,2015
153,20,473.0368082107544,1007.8164788067487,766.1847366353705,2016
154,20,629.066594998169,2490.2960992499343,2282.3714759224886,2017
155,20,433.24931013793946,1740.3062786844296,1500.4240471388325,2018
156,20,789.8879073120117,2073.729523547347,1914.2368795204306,2019
157,20,709.0331706573486,1696.804092992654,1503.2916753403877,2020
158,20,500.9055361358643,1320.7067666073258,1103.67064023224,2021
159,20,333.6807488983154,1277.6483461761948,1067.0960866773382,2022
160,21,4209.80332901001,1938.1494382481897,1044.3015855831325,2013
161,21,4965.934185241699,2042.902897818228,1165.2680404229213,2014
162,21,4355.746053112793,1731.8529114611613,872.9894284496801,2015
163,21,3880.9499410766603,1335.5433342527053,761.2360013957989,2016
164,21,4141.629563818359,1722.9171376446304,1044.5547866480647,2017
165,21,3848.0538783691404,1870.3850375293168,1144.5217488903309,2018
166,21,4076.8800286376954,2003.5132816527528,1293.9090779247579,2019
167,21,5421.770607568359,2183.6189377973537,1138.63885478039,2020
168,21,4218.916074719238,2018.6241963428884,1118.5120942741685,2021
169,21,2795.2641135131835,1088.7832195013461,685.7088019602087,2022
170,22,8582.603699926758,2363.0126134766706,1313.6321570698929,2013
171,22,10627.099365673828,2709.8518723224283,1438.382466841484,2014
172,22,9913.237133862305,2489.702529773592,1187.7378448868287,2015
173,22,8917.542508007813,2199.1881746316576,1094.0323152463923,2016
174,22,9394.55877216797,2447.204264591912,1397.5588161957544,2017
175,22,9252.765257739258,2301.263460490647,1235.673411062786,2018
176,22,8389.865303393555,2203.684760293492,1229.382404986395,2019
177,22,12275.677381201172,3160.018425229119,1768.8519523920972,2020
178,22,9040.571095605468,2502.3954325810664,1273.8700627539663,2021
179,22,7067.072583435059,2054.596770074853,1204.0115079922364,2022
180,23,1131.0326819137574,477.04805413980193,193.42400771005285,2013
181,23,1741.0232693847656,634.8436803341554,284.3591564659263,2014
182,23,1344.5399783111573,483.0178419379258,163.67795385481372,2015
183,23,1144.2450248794555,407.81573771636056,139.1586710936029,2016
184,23,1759.3354582992554,619.3085793541752,200.0903217751756,2017
185,23,1303.1014038711548,472.79226630880197,182.29541246198136,2018
186,23,1967.4771122440338,705.538212296356,274.88594070611225,2019
187,23,2007.4021476745606,718.8716782943046,284.0028503464288,2020
188,23,1278.8789641479493,458.8207115626276,185.10153576792138,2021
189,23,1199.1671142654418,426.31009431909155,167.39673744499615,2022
